DATA;PRECIPITACAO_TOTAL_MM;TEMP_MEDIA_C;TEMP_MAXIMA_C;TEMP_MINIMA_C;UMIDADE_MEDIA;VENTO_VELOCIDADE_MEDIA_MS;CLASSIFICACAO_CHUVA;CLASSIFICACAO_ESTACAO;CLASSIFICACAO_VENTO;CLASSIFICACAO_UMIDADE;DIA_SEMANA;FERIADO
2025-08-17 00:00:00;0;22,77;32,3;14,5;49;1;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
2025-08-18 00:00:00;0;22,74;33;12,8;46,79;1,05;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-08-19 00:00:00;0;23;33,5;14;41,29;1,15;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-08-20 00:00:00;0;24,49;33,5;16,2;42;1,19;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-08-21 00:00:00;0;25,47;34,2;17,7;45,79;1,13;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-08-22 00:00:00;0;25,34;34,7;16,5;38,54;0,88;SEM_CHUVA;INVERNO;BRISA_LEVE;SECA_MODERADA;SEXTA-FEIRA;
2025-08-23 00:00:00;0;24,89;34,1;15,3;33,29;1,12;SEM_CHUVA;INVERNO;BRISA_LEVE;SECA_MODERADA;SÁBADO;
2025-08-24 00:00:00;0;23,88;34,8;14,4;39,83;0,88;SEM_CHUVA;INVERNO;BRISA_LEVE;SECA_MODERADA;DOMINGO;
2025-08-25 00:00:00;0;23,51;32,2;15;49,29;1,06;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-08-26 00:00:00;0;24,52;33,6;16,3;50,62;1,18;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-08-27 00:00:00;0;24,61;33,4;17;50,5;1,46;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-08-28 00:00:00;0,4;24,2;32,9;16,2;49,38;1,23;CHUVA_FRACA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-08-29 00:00:00;1;20,76;27,3;15,8;72,29;1,39;CHUVA_FRACA;INVERNO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-08-30 00:00:00;0,2;20,97;30,4;13,8;63,71;1,25;CHUVA_FRACA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-08-31 00:00:00;0,2;21,79;32;13,7;54,79;1,17;CHUVA_FRACA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
